"REF_DATE","GEO","DGUID","Assets and debts","Net worth quintiles","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1999","Nova Scotia","2016A000212","Student loans","Second net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753568","5.24.3.6","","F","","","0"
"1999","Nova Scotia","2016A000212","Student loans","Middle net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753569","5.24.4.1","","F","","","0"
"1999","Nova Scotia","2016A000212","Student loans","Middle net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759888","5.24.4.2","","F","","","1"
"1999","Nova Scotia","2016A000212","Student loans","Middle net worth quintile","Number of family units","Number","223","thousands","3","v80759889","5.24.4.3","","F","","","0"
"1999","Nova Scotia","2016A000212","Student loans","Middle net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759890","5.24.4.4","","F","","","1"
"1999","Nova Scotia","2016A000212","Student loans","Middle net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753570","5.24.4.5","","F","","","0"
"1999","Nova Scotia","2016A000212","Student loans","Middle net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753571","5.24.4.6","","F","","","0"
"1999","Nova Scotia","2016A000212","Student loans","Fourth net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753572","5.24.5.1","","F","","","0"
"1999","Nova Scotia","2016A000212","Student loans","Fourth net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759891","5.24.5.2","","F","","","1"
"1999","Nova Scotia","2016A000212","Student loans","Fourth net worth quintile","Number of family units","Number","223","thousands","3","v80759892","5.24.5.3","","F","","","0"
"1999","Nova Scotia","2016A000212","Student loans","Fourth net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759893","5.24.5.4","","F","","","1"
"1999","Nova Scotia","2016A000212","Student loans","Fourth net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753573","5.24.5.5","","F","","","0"
"1999","Nova Scotia","2016A000212","Student loans","Fourth net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753574","5.24.5.6","","F","","","0"
"1999","Nova Scotia","2016A000212","Student loans","Highest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753575","5.24.6.1","","F","","","0"
"1999","Nova Scotia","2016A000212","Student loans","Highest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759894","5.24.6.2","","F","","","1"
"1999","Nova Scotia","2016A000212","Student loans","Highest net worth quintile","Number of family units","Number","223","thousands","3","v80759895","5.24.6.3","","F","","","0"
"1999","Nova Scotia","2016A000212","Student loans","Highest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759896","5.24.6.4","","F","","","1"
"1999","Nova Scotia","2016A000212","Student loans","Highest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753576","5.24.6.5","","F","","","0"
"1999","Nova Scotia","2016A000212","Student loans","Highest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753577","5.24.6.6","","F","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Total, all net worth quintiles","Dollars","2012 constant dollars","23","millions","6","v80753578","5.25.1.1","1493","","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Total, all net worth quintiles","Percentage of total assets or total debts","Percent","239","units ","0","v80759897","5.25.1.2","11.7","","","","1"
"1999","Nova Scotia","2016A000212","Vehicle loans","Total, all net worth quintiles","Number of family units","Number","223","thousands","3","v80759898","5.25.1.3","109","","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Total, all net worth quintiles","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759899","5.25.1.4","28.9","","","","1"
"1999","Nova Scotia","2016A000212","Vehicle loans","Total, all net worth quintiles","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753579","5.25.1.5","10500","","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Total, all net worth quintiles","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753580","5.25.1.6","13700","","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Lowest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753581","5.25.2.1","","F","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Lowest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759900","5.25.2.2","","F","","","1"
"1999","Nova Scotia","2016A000212","Vehicle loans","Lowest net worth quintile","Number of family units","Number","223","thousands","3","v80759901","5.25.2.3","","F","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Lowest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759902","5.25.2.4","","F","","","1"
"1999","Nova Scotia","2016A000212","Vehicle loans","Lowest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753582","5.25.2.5","","F","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Lowest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753583","5.25.2.6","","F","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Second net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753584","5.25.3.1","243","E","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Second net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759903","5.25.3.2","9.7","E","","","1"
"1999","Nova Scotia","2016A000212","Vehicle loans","Second net worth quintile","Number of family units","Number","223","thousands","3","v80759904","5.25.3.3","22","","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Second net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759905","5.25.3.4","27.0","","","","1"
"1999","Nova Scotia","2016A000212","Vehicle loans","Second net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753585","5.25.3.5","9200","E","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Second net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753586","5.25.3.6","11000","","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Middle net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753587","5.25.4.1","474","","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Middle net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759906","5.25.4.2","11.7","","","","1"
"1999","Nova Scotia","2016A000212","Vehicle loans","Middle net worth quintile","Number of family units","Number","223","thousands","3","v80759907","5.25.4.3","36","","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Middle net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759908","5.25.4.4","38.3","","","","1"
"1999","Nova Scotia","2016A000212","Vehicle loans","Middle net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753588","5.25.4.5","10500","","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Middle net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753589","5.25.4.6","13000","","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Fourth net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753590","5.25.5.1","492","E","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Fourth net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759909","5.25.5.2","14.4","E","","","1"
"1999","Nova Scotia","2016A000212","Vehicle loans","Fourth net worth quintile","Number of family units","Number","223","thousands","3","v80759910","5.25.5.3","27","","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Fourth net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759911","5.25.5.4","34.2","","","","1"
"1999","Nova Scotia","2016A000212","Vehicle loans","Fourth net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753591","5.25.5.5","12400","","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Fourth net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753592","5.25.5.6","17900","E","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Highest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753593","5.25.6.1","207","E","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Highest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759912","5.25.6.2","10.1","E","","","1"
"1999","Nova Scotia","2016A000212","Vehicle loans","Highest net worth quintile","Number of family units","Number","223","thousands","3","v80759913","5.25.6.3","13","","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Highest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759914","5.25.6.4","25.2","","","","1"
"1999","Nova Scotia","2016A000212","Vehicle loans","Highest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753594","5.25.6.5","13100","E","","","0"
"1999","Nova Scotia","2016A000212","Vehicle loans","Highest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753595","5.25.6.6","15400","E","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Total, all net worth quintiles","Dollars","2012 constant dollars","23","millions","6","v80753596","5.26.1.1","681","E","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Total, all net worth quintiles","Percentage of total assets or total debts","Percent","239","units ","0","v80759915","5.26.1.2","5.4","E","","","1"
"1999","Nova Scotia","2016A000212","Other debt","Total, all net worth quintiles","Number of family units","Number","223","thousands","3","v80759916","5.26.1.3","71","","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Total, all net worth quintiles","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759917","5.26.1.4","18.9","","","","1"
"1999","Nova Scotia","2016A000212","Other debt","Total, all net worth quintiles","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753597","5.26.1.5","3900","E","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Total, all net worth quintiles","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753598","5.26.1.6","9600","","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Lowest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753599","5.26.2.1","","F","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Lowest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759918","5.26.2.2","","F","","","1"
"1999","Nova Scotia","2016A000212","Other debt","Lowest net worth quintile","Number of family units","Number","223","thousands","3","v80759919","5.26.2.3","16","E","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Lowest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759920","5.26.2.4","24.4","E","","","1"
"1999","Nova Scotia","2016A000212","Other debt","Lowest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753600","5.26.2.5","","F","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Lowest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753601","5.26.2.6","","F","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Second net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753602","5.26.3.1","109","E","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Second net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759921","5.26.3.2","4.3","E","","","1"
"1999","Nova Scotia","2016A000212","Other debt","Second net worth quintile","Number of family units","Number","223","thousands","3","v80759922","5.26.3.3","17","","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Second net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759923","5.26.3.4","21.4","","","","1"
"1999","Nova Scotia","2016A000212","Other debt","Second net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753603","5.26.3.5","3300","E","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Second net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753604","5.26.3.6","6200","E","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Middle net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753605","5.26.4.1","192","E","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Middle net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759924","5.26.4.2","4.8","E","","","1"
"1999","Nova Scotia","2016A000212","Other debt","Middle net worth quintile","Number of family units","Number","223","thousands","3","v80759925","5.26.4.3","18","E","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Middle net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759926","5.26.4.4","19.0","E","","","1"
"1999","Nova Scotia","2016A000212","Other debt","Middle net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753606","5.26.4.5","","F","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Middle net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753607","5.26.4.6","10600","E","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Fourth net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753608","5.26.5.1","111","E","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Fourth net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759927","5.26.5.2","3.3","E","","","1"
"1999","Nova Scotia","2016A000212","Other debt","Fourth net worth quintile","Number of family units","Number","223","thousands","3","v80759928","5.26.5.3","13","E","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Fourth net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759929","5.26.5.4","16.7","E","","","1"
"1999","Nova Scotia","2016A000212","Other debt","Fourth net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753609","5.26.5.5","","F","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Fourth net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753610","5.26.5.6","8300","E","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Highest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753611","5.26.6.1","","F","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Highest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759930","5.26.6.2","","F","","","1"
"1999","Nova Scotia","2016A000212","Other debt","Highest net worth quintile","Number of family units","Number","223","thousands","3","v80759931","5.26.6.3","","F","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Highest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759932","5.26.6.4","","F","","","1"
"1999","Nova Scotia","2016A000212","Other debt","Highest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753612","5.26.6.5","","F","","","0"
"1999","Nova Scotia","2016A000212","Other debt","Highest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753613","5.26.6.6","","F","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Total, all net worth quintiles","Dollars","2012 constant dollars","23","millions","6","v80753614","5.27.1.1","89122","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Total, all net worth quintiles","Percentage of total assets or total debts","Percent","239","units ","0","v80759933","5.27.1.2","100.0","","","","1"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Total, all net worth quintiles","Number of family units","Number","223","thousands","3","v80759934","5.27.1.3","376","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Total, all net worth quintiles","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759935","5.27.1.4","100.0","","","","1"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Total, all net worth quintiles","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753615","5.27.1.5","125500","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Total, all net worth quintiles","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753616","5.27.1.6","236800","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Lowest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753617","5.27.2.1","","F","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Lowest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759936","5.27.2.2","100.0","","","","1"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Lowest net worth quintile","Number of family units","Number","223","thousands","3","v80759937","5.27.2.3","66","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Lowest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759938","5.27.2.4","100.0","","","","1"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Lowest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753618","5.27.2.5","1300","E","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Lowest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753619","5.27.2.6","","F","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Second net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753620","5.27.3.1","3494","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Second net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759939","5.27.3.2","100.0","","","","1"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Second net worth quintile","Number of family units","Number","223","thousands","3","v80759940","5.27.3.3","82","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Second net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759941","5.27.3.4","100.0","","","","1"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Second net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753621","5.27.3.5","40900","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Second net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753622","5.27.3.6","42800","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Middle net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753623","5.27.4.1","13323","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Middle net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759942","5.27.4.2","100.0","","","","1"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Middle net worth quintile","Number of family units","Number","223","thousands","3","v80759943","5.27.4.3","95","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Middle net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759944","5.27.4.4","100.0","","","","1"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Middle net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753624","5.27.4.5","137300","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Middle net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753625","5.27.4.6","140100","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Fourth net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753626","5.27.5.1","26435","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Fourth net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759945","5.27.5.2","100.0","","","","1"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Fourth net worth quintile","Number of family units","Number","223","thousands","3","v80759946","5.27.5.3","80","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Fourth net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759947","5.27.5.4","100.0","","","","1"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Fourth net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753627","5.27.5.5","319900","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Fourth net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753628","5.27.5.6","328900","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Highest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753629","5.27.6.1","45920","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Highest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759948","5.27.6.2","100.0","","","","1"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Highest net worth quintile","Number of family units","Number","223","thousands","3","v80759949","5.27.6.3","53","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Highest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759950","5.27.6.4","100.0","","","","1"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Highest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753630","5.27.6.5","684200","","","","0"
"1999","Nova Scotia","2016A000212","Net Worth (assets less debts)","Highest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753631","5.27.6.6","859600","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Total, all net worth quintiles","Dollars","2012 constant dollars","23","millions","6","v80753632","6.1.1.1","77988","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Total, all net worth quintiles","Percentage of total assets or total debts","Percent","239","units ","0","v80759951","6.1.1.2","100.0","","","","1"
"1999","New Brunswick","2016A000213","Total assets","Total, all net worth quintiles","Number of family units","Number","223","thousands","3","v80759952","6.1.1.3","300","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Total, all net worth quintiles","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759953","6.1.1.4","100.0","","","","1"
"1999","New Brunswick","2016A000213","Total assets","Total, all net worth quintiles","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753633","6.1.1.5","145400","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Total, all net worth quintiles","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753634","6.1.1.6","259600","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Lowest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753635","6.1.2.1","778","E","","","0"
"1999","New Brunswick","2016A000213","Total assets","Lowest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759954","6.1.2.2","100.0","","","","1"
"1999","New Brunswick","2016A000213","Total assets","Lowest net worth quintile","Number of family units","Number","223","thousands","3","v80759955","6.1.2.3","62","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Lowest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759956","6.1.2.4","100.0","","","","1"
"1999","New Brunswick","2016A000213","Total assets","Lowest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753636","6.1.2.5","","F","","","0"
"1999","New Brunswick","2016A000213","Total assets","Lowest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753637","6.1.2.6","12500","E","","","0"
"1999","New Brunswick","2016A000213","Total assets","Second net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753638","6.1.3.1","5422","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Second net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759957","6.1.3.2","100.0","","","","1"
"1999","New Brunswick","2016A000213","Total assets","Second net worth quintile","Number of family units","Number","223","thousands","3","v80759958","6.1.3.3","68","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Second net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759959","6.1.3.4","100.0","","","","1"
"1999","New Brunswick","2016A000213","Total assets","Second net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753639","6.1.3.5","71100","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Second net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753640","6.1.3.6","79800","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Middle net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753641","6.1.4.1","13570","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Middle net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759960","6.1.4.2","100.0","","","","1"
"1999","New Brunswick","2016A000213","Total assets","Middle net worth quintile","Number of family units","Number","223","thousands","3","v80759961","6.1.4.3","79","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Middle net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759962","6.1.4.4","100.0","","","","1"
"1999","New Brunswick","2016A000213","Total assets","Middle net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753642","6.1.4.5","166200","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Middle net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753643","6.1.4.6","171500","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Fourth net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753644","6.1.5.1","18351","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Fourth net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759963","6.1.5.2","100.0","","","","1"
"1999","New Brunswick","2016A000213","Total assets","Fourth net worth quintile","Number of family units","Number","223","thousands","3","v80759964","6.1.5.3","53","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Fourth net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759965","6.1.5.4","100.0","","","","1"
"1999","New Brunswick","2016A000213","Total assets","Fourth net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753645","6.1.5.5","331300","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Fourth net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753646","6.1.5.6","347700","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Highest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80753647","6.1.6.1","39867","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Highest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759966","6.1.6.2","100.0","","","","1"
"1999","New Brunswick","2016A000213","Total assets","Highest net worth quintile","Number of family units","Number","223","thousands","3","v80759967","6.1.6.3","38","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Highest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759968","6.1.6.4","100.0","","","","1"
"1999","New Brunswick","2016A000213","Total assets","Highest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753648","6.1.6.5","741100","","","","0"
"1999","New Brunswick","2016A000213","Total assets","Highest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80753649","6.1.6.6","1047500","","","","0"
"1999","New Brunswick","2016A000213","Private pension assets","Total, all net worth quintiles","Dollars","2012 constant dollars","23","millions","6","v80753650","6.2.1.1","27431","","","","0"
"1999","New Brunswick","2016A000213","Private pension assets","Total, all net worth quintiles","Percentage of total assets or total debts","Percent","239","units ","0","v80759969","6.2.1.2","35.2","","","","1"
"1999","New Brunswick","2016A000213","Private pension assets","Total, all net worth quintiles","Number of family units","Number","223","thousands","3","v80759970","6.2.1.3","180","","","","0"
"1999","New Brunswick","2016A000213","Private pension assets","Total, all net worth quintiles","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759971","6.2.1.4","59.8","","","","1"
